,User,Item,Rating
1408,A37VPF3JIWMXIJ,B0047THYWC,3
1409,A2U98UT4O1Y04D,B0047THYWC,1
1410,A1EDBVK8ZSD0OB,B0047THYWC,2
1412,A1E5707WYIHXHI,B004FS8LYK,5
1413,A1TUZL12O7X1A9,B004FS8LYK,5
1414,A34NY4KZAXGRVV,B004FS8LYK,5
1415,A7Q5OECQBQA6F,B004FS8LYK,5
1416,AFNG8O2DXRCUV,B004FS8LYK,5
1417,A31RWMB7Z6MWCX,B004FS8LYK,5
1419,A328RC4M3JYGPX,B004FS8LYK,5
1421,A1KNBACD4DHAL7,B004FS8LYK,5
1422,A34E0F95QU36SG,B004FS8LYK,5
1423,A1X1C7OE77PGN7,B004FS8LYK,5
1424,A3NQBLV5BZ71HG,B004FS8LYK,5
1425,A2PPB7OKTZA87Z,B004FS8LYK,5
1426,A33WWJXZVG26WU,B004FS8LYK,4
1429,A2VCC9UVM30151,B004FS8LYK,5
1430,A1PB2F0U6WDZUE,B004FS8LYK,5
1431,A3191FPO3I7RX7,B004FS8LYK,5
1432,A1MEISNED4NP7U,B004FS8LYK,5
1433,A1CJVQ22O3LGHL,B004FS8LYK,5
1434,A7472ORITX91P,B004FS8LYK,5
1435,A30CJA09ZUUBJ4,B004FS8LYK,2
1437,A1XM302GQAWYG,B004FS8LYK,5
1438,AFPVTHE4XOS3O,B004FS8LYK,1
1439,A33TI3SYTQRAZR,B004FS8LYK,5
1440,APFEQMTX550NE,B004FS8LYK,5
1441,A1RQPIVASVK0RY,B004FS8LYK,5
1442,A1VIZFPC5FDDI5,B004FS8LYK,5
1445,A782OFUXYJ5N5,B004FS8LYK,5
1446,AN17U54FGNSSW,B004FS8LYK,5
1447,ACPU82NOA3NE3,B004FS8LYK,4
1448,A2VGZTGW1XHFTI,B004FS8LYK,5
1449,AXJ7ODEFGCUTA,B004FS8LYK,2
1450,A22VIT2X2ONSX2,B004FS8LYK,4
1452,A30HBMNDEYK15F,B004FS8LYK,5
1453,ALRQ7LFFEQ7Z,B004FS8LYK,5
1454,A1EYPHG1ASDZDE,B004FS8LYK,5
1455,AXYF03KMBXEED,B004FS8LYK,5
1457,A112PIB6EGUDYZ,B004FS8LYK,4
1458,A3574Z2PG6S59K,B004FS8LYK,5
1459,A2Y04G0YUIFVM8,B004FS8LYK,5
1460,A156X4K26VVDUG,B004FS8LYK,5
1465,A2JB3U70NTYSOD,B004FS8LYK,5
1466,AGC75EPFB7CYD,B004FS8LYK,4
1467,ASREZFXN55U2R,B004FS8LYK,5
1468,A1QMNQAXM75KJC,B004FS8LYK,4
1470,A27F5P9FS5BFNB,B004FS8LYK,5
1471,A1S0JX45650UMY,B004FS8LYK,5
1472,AKMR936JBM2KX,B004FS8LYK,5
1473,A2IBUKTUD2TJT6,B004FS8LYK,5
1474,A2FEA2CFSWWGRV,B004FS8LYK,5
1476,A9U6356H5V30U,B004FS8LYK,5
1477,A2MUBE1U9Q6Z5Y,B004FS8LYK,5
1478,A5LYCROZZUJNC,B004FS8LYK,4
1480,A33EJKJERELJ1J,B004FS8LYK,3
1481,A2AQCWPN22ABDY,B004FS8LYK,5
1482,A1CUZ2XC4LVLZ5,B004FS8LYK,5
1483,A1Y4I60II3E0KE,B004FS8LYK,5
1484,A8WQ16OTORRHV,B004FS8LYK,4
1485,A3F8T3BRXRX5P3,B004FS8LYK,4
1486,A2I5DEBFRG8T8D,B004FS8LYK,4
1490,A3L8ANRC1XYH8E,B004FS8LYK,5
1491,A243GSGE76TSZH,B004FS8LYK,5
1493,A3QI63WBTTCNG6,B004FS8LYK,5
1494,A3KAFY18NGZZWO,B004FS8LYK,5
1498,AKXXJOLAHBROF,B004FS8LYK,5
1499,A1TCMZLBHXJU4,B004FS8LYK,5
1500,ADFLBRY00Y70G,B004FS8LYK,4
1502,A3FI0LAIVZB6RX,B004FS8LYK,5
1503,A10YQZ4Q4KPV9B,B004FS8LYK,5
1505,A3H1K34ZMLG4K3,B004FS8LYK,5
1506,ADLDCTYS4ZFA4,B004FS8LYK,5
1507,A3TB0GGMKD40CN,B004FS8LYK,2
1508,ADHY89E9FS8PB,B004FS8LYK,5
1509,ATUWA2WZG2VNC,B004FS8LYK,5
1510,AY3JBBASW2JB8,B004FS8LYK,5
1511,A2UT5AJSFF570V,B004FS8LYK,5
1512,A2RS64JQV7W7NI,B004FS8LYK,5
1513,A2UEXA5EDWF0F4,B004FS8LYK,5
1514,A22HKEBLKHT9G0,B004FS8LYK,5
1515,A1OAG9KHBID2N9,B004FS8LYK,1
1516,AA6K1PDOE130V,B004FS8LYK,5
1518,A71M95S8YGYEG,B004FS8LYK,5
1519,A2O3MV8J3R44AD,B004FS8LYK,5
1520,A2TEHNWBZ3QFAF,B004FS8LYK,4
1521,AF8DGAR6W1FLX,B004FS8LYK,5
1522,AA3MVK6EDWIHF,B004FS8LYK,5
1523,A3J33YFFXOEVAY,B004FS8LYK,5
1527,A3I8FT707XKQAJ,B004FS8LYK,5
1528,A345B7IXC29H6U,B004FS8LYK,5
1529,A317160JRTMB57,B004FS8LYK,5
1531,A3TM6AZAORTGMH,B004FS8LYK,3
1532,A3V9IEXG18F4QO,B004FS8LYK,5
1534,A2J64XRKPRNA7E,B004FS8LYK,1
1535,A2NANFPZKJHZ8L,B004FS8LYK,5
1536,A2OFBKHA6C6BUK,B004FS8LYK,4
1538,A16RBG0WLYPMFT,B004FS8LYK,5
1540,A7N2829J6V5RD,B004FS8LYK,5
1541,A1MHB1HRR6VPEH,B004FS8LYK,5
1543,A2MCP2MTSKON9O,B004FS8LYK,4
1544,A3ROV2UYKLJTI5,B004FS8LYK,3
1545,ABE99DFCUO7JI,B004FS8LYK,5
1547,A18JPN9WD6V98F,B004FS8LYK,5
1548,A1C139F5C7Y38P,B004FS8LYK,4
1549,APHUFGHX4GISI,B004FS8LYK,5
1550,A2BXDSKPMF2KR,B004FS8LYK,5
1551,A3EPCX4M6IKD85,B004FS8LYK,5
1552,A29KRY6FJIAGPK,B004FS8LYK,5
1553,AQSMM1Z9BEOYT,B004FS8LYK,5
1554,ADZIJQN6MNRAB,B004FS8LYK,5
1556,A2KQ97V6YSYK3K,B004FS8LYK,5
1557,A2KKAPUHEDXAL4,B004FS8LYK,5
1558,A3MZEFV4NR790P,B004FS8LYK,4
1559,A169CJ2NJQYIM6,B004FYEZMQ,3
1560,A1X6YJ3Z3VAVY3,B004FYEZMQ,5
1561,A1163FVA9UBMCS,B004FYEZMQ,2
1563,AZEMV7Z9YDR79,B004FYEZMQ,5
1566,A1RR6SRZ8LWFVN,B004FYEZMQ,3
1567,A37LMYI6J77I87,B004FYEZMQ,5
1568,AIZS7SM0PTT2B,B004FYEZMQ,5
1569,AQUVTQFFXP4AC,B004FYEZMQ,4
1570,A1DJRTRIAVCGWT,B004FYEZMQ,5
1573,A3E83GTCA7W3YL,B004FYEZMQ,4
1574,AWVCQU7QKVPXD,B004FYEZMQ,1
1575,AFM65NU0UXIGP,B004FYEZMQ,5
1577,A6DGAIQD7ULB6,B004FYEZMQ,1
1578,A2JSI15KANO2LI,B004FYEZMQ,1
1579,A3P974GJZFHS8D,B004FYEZMQ,4
1581,A1NYZKHQM6ZUQQ,B004FYEZMQ,1
1582,AJ2E4BOISAEC3,B004FYEZMQ,5
1583,A2TRG6417T7VBM,B004FYEZMQ,1
1585,AGQK3MKEUH5FV,B004FYEZMQ,1
1588,ANZ2TQZPNB5KL,B004FYEZMQ,5
1589,A1M4QXPC2UZ09P,B004FYEZMQ,5
1590,A2SKYPCF3RH7E4,B004FYEZMQ,5
1592,A2IW9YT5VZAQ52,B004FYEZMQ,5
1594,A3J5HOGI3FDF7A,B004FYEZMQ,4
1595,A309N4ZMKQZIVT,B004FYEZMQ,5
1596,A2FXBWR4T4OFQ,B004FYEZMQ,3
1599,A3DI3261LBFACQ,B004FYEZMQ,4
1600,A1PBJI0UM664DN,B004FYEZMQ,5
1602,A3GZOY9645GDS2,B004FYEZMQ,1
1603,AM3PBGE3QGD4A,B004FYEZMQ,2
1604,A1W0BHGFI2PRMK,B004FYEZMQ,5
1606,A10Z3FTSP8X91M,B004FYEZMQ,5
1607,A2JVK46EUQ6NOX,B004FYEZMQ,5
1608,A3N6JXZRLDLMRJ,B004FYEZMQ,5
1610,A2IXIL77D51CAZ,B004FYEZMQ,2
1611,A19FWZXTGX663T,B004FYEZMQ,1
1612,A2VFRKKLKXUQOL,B004FYEZMQ,3
1613,A2E8TG1L6HXGLC,B004FYEZMQ,3
1617,A3F18SDKBDF2WR,B004FYEZMQ,4
1620,A3JXBZ8F65100O,B004FYEZMQ,5
1621,A1LIK3ZEJ244X8,B004FYEZMQ,4
1622,ADPO47BIPB02U,B004FYEZMQ,4
1624,AA9TDMJMO0C4W,B004FYEZMQ,1
1625,A1MF2I9ZY394EH,B004FYEZMQ,1
1626,AWKQ8LFSXZ737,B004FYEZMQ,4
1627,AZFBJPNG5USEL,B004FYEZMQ,1
1628,A1RNHA547OBQEZ,B004FYEZMQ,3
1629,A360Z7AKOTB90R,B004FYEZMQ,4
1630,A13O1YCZCYT76I,B004FYEZMQ,5
1631,AM7VES8G687F8,B004FYEZMQ,5
1633,A1OFBOGSYTGOTI,B004FYEZMQ,1
1634,A12EQIULBHM4HJ,B004FYEZMQ,1
1636,A2B5G0HOXSVV5N,B004FYEZMQ,1
1637,A2LJ1ZR2MOFS5N,B004FYEZMQ,1
1640,AV56CQTOGFTCJ,B004FYEZMQ,4
1642,A33OBBXZKXOI10,B004FYEZMQ,1
1644,A2BFIYZYNK54QX,B004FYEZMQ,5
1645,A2TPH171QFO6ZH,B004FYEZMQ,3
1647,A2L6U5WGJFRT6R,B004FYEZMQ,4
1648,A12G8WFVFU2RGO,B004FYEZMQ,2
1649,A2MHCZISNWHQFR,B004FYEZMQ,4
1651,AG3PW23KQ26ED,B004FYEZMQ,1
1653,A3MHXHB5547FI7,B004FYEZMQ,5
1654,A1GJKUKOE0G630,B004FYEZMQ,4
1655,AL69NTRAF5X5P,B004FYEZMQ,5
1656,A2HIF212T6HEWU,B004FYEZMQ,1
1657,A3GZZ7O20BZQ94,B004FYEZMQ,4
1658,A8UXDT0ERREM4,B004FYEZMQ,1
1659,A5PQRM0MPGY96,B004FYEZMQ,4
1660,A2TWRKMWPPNKVB,B004FYEZMQ,1
1661,ACRZFP2HE4IJ3,B004FYEZMQ,4
1663,ABSYIF0ONC2AF,B004FYEZMQ,2
1665,AQOFQWJYJRA5W,B004FYEZMQ,3
1666,A2TZF646VY84RC,B004FYEZMQ,5
1667,A3V6Z4RCDGRC44,B004FYEZMQ,2
1668,A12NL8N194S6YO,B004FYEZMQ,3
1670,A24VVEP0P6ZF5I,B004FYEZMQ,5
1671,A3F3EH7LFAXMNP,B004FYEZMQ,2
1673,A1I350XIZ3Y7RT,B004FYEZMQ,1
1674,A11SJ0KEGU8C0K,B004FYEZMQ,5
1675,A3PLQGUMHYPKKF,B004FYEZMQ,1
1679,A16PFD8QVFOQMG,B004FYEZMQ,1
1680,A2TLDKIAETB0R4,B004FYEZMQ,5
1681,AC6LV5D2RKTIR,B004FYEZMQ,1
1682,A35VJC424AGADX,B004FYEZMQ,1
1684,A1RL028B7L3BC1,B004FYEZMQ,1
1685,AADUZL9EYDTVB,B004FYEZMQ,5
1686,A5976DS029XE0,B004FYEZMQ,4
1687,AJV77ZZSCXX7I,B004FYEZMQ,3
1688,AVW4XY3KHZGCU,B004FYEZMQ,3
1689,A1DNY0KUX9J8JC,B004FYEZMQ,4
1692,A1ZKT2WP8D67CO,B004FYEZMQ,4
1693,A9BTJR6VA6K3I,B004FYEZMQ,1
1694,A3MZKNG9WMZ3O4,B004FYEZMQ,4
1697,A26USWZFF5V3T6,B004FYEZMQ,4
1699,ADPEAVHFCNLLC,B004FYEZMQ,4
1701,A3FY350Q19GO3H,B004FYEZMQ,4
1702,A25NSTXNN16KG8,B004FYEZMQ,5
1703,A3LGT6UZL99IW1,B004FYEZMQ,4
1704,A2KM81NLZT058I,B004FYEZMQ,5
1706,A2BXZM08OG625Z,B004FYEZMQ,2
1707,A2UPDLK21I3TGJ,B004FYEZMQ,5
1709,A39C34NKIELF1S,B004FYEZMQ,5
1711,A1TKDHV7V1QEI7,B004FYEZMQ,4
1713,A1MW3DVX0STWK6,B004FYEZMQ,1
1714,A3NWDVRYFBV72W,B004FYEZMQ,5
1715,A3K1E76NL2E8L0,B004FYEZMQ,1
1716,AGX8B6IKN52S5,B004FYEZMQ,1
1717,A2U6A9KZ9IR5VJ,B004FYEZMQ,1
1718,A2QSGC4GO7G1X1,B004FYEZMQ,5
1719,A3LBFWWQGQYV48,B004FYEZMQ,5
1720,A2YJ1K8M0KPHMF,B004FYEZMQ,3
1722,A36NMKDOIYOLC3,B004FYEZMQ,5
1724,A16SLO7XQ6YRVV,B004FYEZMQ,4
1725,A3NKYTZKF843R,B004FYEZMQ,4
1727,AU0QKKN6X7NWV,B004FYEZMQ,1
1728,APVNTVQHTX2QB,B004FYEZMQ,3
1729,A3QOOJZSAD5FT3,B004FYEZMQ,1
1730,ARC3J517UQITR,B004FYEZMQ,4
1732,A5XOSBJY5GXKW,B004FYEZMQ,3
1733,A22L9J5BPXKJYN,B004JMQLV2,5
1735,A3TF8KP5ERF0SE,B004JMQLV2,5
1736,A2GIITIZ1OFK13,B004JMQLV2,4
1737,A1IDFSSFSAUSV9,B004JMQLV2,1
1738,A29SYALSORG8D5,B004JMQLV2,1
1739,A2D6B85H1HVSI,B004JMQLV2,4
1740,A341EAVW0G9AT9,B004JMQLV2,3
1743,A3IQ6AYVH2818P,B004RMK57U,5
1745,A1H9O1ETX9DKTO,B004RMK57U,2
1746,A2Q2WGNW2CT7ZD,B004RMK57U,5
1747,A2172X3JFOMR2K,B004RMK57U,5
1748,A3UG8KMLBZCDC8,B004RMK57U,5
1749,A1TZP27RI92RT,B004RMK57U,5
1751,A1VIZFPC5FDDI5,B004RMK57U,5
1752,A2UGLR6ZXHHQ1R,B004RMK57U,5
1753,A6C0QCBORL39D,B004RMK57U,5
1755,A196OTCBBOLPK2,B004RMK57U,5
1757,AO2YGB9BT1XP1,B004RMK57U,5
1758,A3E1UEOPCNV4CD,B004RMK57U,5
1759,AW29MNY1AO5M9,B004RMK57U,5
1760,A3RAPSTE0OJKFI,B004RMK57U,4
1761,AWRKJMDKD8KJI,B004RMK57U,3
1764,A19CQKI8EBK5OP,B004RMK57U,5
1765,A3PZ4AXTY9J1DZ,B004RMK57U,5
1766,A374EWASH8OMZP,B004RMK57U,5
1767,A3EPEKTBXQIFZN,B004RMK57U,5
1768,ATE4XTLWRFD66,B004RMK57U,5
1769,A1BU3FLIQNOVDS,B004RMK57U,5
1772,A3RPNJODORTLRB,B004RMK57U,1
1774,A1AL3R2W7SUME4,B004RMK57U,5
1775,ABWH7ZIOZLWO0,B004RMK57U,5
1776,AQE48FWUFYQZ4,B004RMK57U,5
1777,A2WHFSB17DKZY1,B004RMK57U,5
1778,AE6H3RD9YIPV,B004RMK57U,5
1779,A3VPXZT2XGIFU7,B004RMK57U,5
1782,A1L2MXWW5PU0XH,B004RMK57U,5
1783,A13SAGUDZA5LKA,B004YWSIOK,1
1784,A2QY0WD2JLWUKS,B0050SWS8O,3
1785,A1JGP9A78RN8FR,B0050SWS8O,2
1786,A2GB75UCHV7WWQ,B0050SWS8O,4
1787,A303C1N9NVQWCE,B0050SWS8O,5
1789,A8W0BBUIZQ3WF,B0050SWS8O,3
1792,A2XTHQ9DKIUZXZ,B0050SWS8O,4
1793,A2TUR0TI2IEOBE,B0050SWS8O,5
1795,AU3CFI39FO9TZ,B0050SWS8O,3
1796,AHT34BRYFBFT1,B0050SWS8O,4
1799,A141X5SLP57AHS,B0050SWS8O,4
1800,AATW2FX0JGHV6,B0050SWS8O,3
1801,A38M8BN5WINWW5,B0050SWS8O,5
1804,A3316CYEWWKML6,B0050SWS8O,1
1806,A1L1N3J6XNABO2,B0050SVH18,5
1809,ANT57Y2XZ2FJ4,B0050SVH18,5
1810,A2CIL9EVTIMEBW,B0050SVH18,4
1811,A7DDSEY4DG8QP,B0050SVH18,4
1812,A1GSS6W2LG26MO,B0050SVH18,4
1816,A1FTQ8KX7PFTB5,B0050SVH18,5
1817,A2NNDDAWD1WH8L,B0050SVH18,5
1818,AQ7QWA5M8HVQK,B0050SZ0JI,3
1819,A3KKADE1AG5XS5,B0050SZ0JI,2
1820,APDS9UHNY5M15,B0050SZ0JI,4
1821,A3GRCK5JTX4G0Q,B0050SZ0JI,4
1822,A2TUR0TI2IEOBE,B0050SZ0JI,3
1823,A3DY5LCIQG3BC,B0050SZ0JI,5
1825,A239LPRBX4RJXL,B0050SZ0JI,5
1826,AOA98DNOIPBZG,B0050SZ0JI,2
1827,A3ILQW67FRF0JO,B0050SZ0JI,5
1829,A13T4T3QOSII3I,B0050SZ0JI,4
1830,A9YD1S6VJJMOV,B0050SZ0JI,5
1831,A2QDKYTB8NMR6H,B0050SZ0JI,2
1832,A3LSAOIFB9QBR2,B0050SZ0JI,2
1833,A2QC6RHD6VJJ34,B0050SZ0JI,4
1834,A3RG2CZ64HOLTA,B0050SZ0JI,1
1835,A2WO3Q2MIIYNXE,B0050SZD18,3
1837,A3DNOD30WHJ68N,B0050SZD18,5
1838,ATLZYOX6M7NJY,B0050SZD18,5
1839,A3SD4CYHZIJ4JG,B0050SZD18,5
1840,A2932XEA6A3VXG,B0050SZD18,5
1842,A2OOR605L7T9EB,B0050SZD18,5
1843,A1OH33MR6K4G5J,B0050SZD18,2
1844,A39NXRVOVBW4NQ,B0050SZD18,5
1845,A1L1N3J6XNABO2,B0050SZD18,3
1846,A386OP2O7Z5Y5L,B0050SZD18,5
1847,A6YOQB6CPRSS6,B0050SZD18,5
1848,A2TXTCIOBK1NMQ,B0050SZD18,4
1851,ANJ38RBU91LDV,B0050SZD18,4
1852,AOHJKIFK9XQPC,B0050SZD18,5
1853,AEX12C4QA84BR,B0050SZD18,3
1854,A12V2OKCB28RP4,B0050SZD18,5
1855,A2VJJ2POCLMED7,B0050SZD18,4
1856,A2KEAD7HBZSFZU,B0050SZD18,1
1857,A133ILBUNCQ7XO,B0050SZD18,5
1858,A2CLSQRE9Y7BY6,B0050SZD18,1
1860,ANJTYB0HP0ZMY,B0050SZD18,5
1862,A3O72CO6RJJLX5,B0050SZD18,1
1863,A1BLHU9O3DQOLS,B0050SZD18,1
1866,A2PA8HBLW1YH2E,B0050SZD18,1
1867,A2CZDT27T36DBB,B0050SZD18,3
1872,AZVI6IZE7IEQT,B0050SZD18,3
1873,A25QJBK33C4O0R,B0050SZD18,4
1875,A36LB0RUGRC9GS,B0050SZD18,3
1877,AZCCZ3LT2ESKV,B0050SZD18,3
1879,ATVONGZ1LPMSM,B0050SYAQ2,5
1880,A37LMYI6J77I87,B0050SYAQ2,5
1881,A1UBBTVRSUV72N,B0050SYAQ2,5
1884,A26UJABGDCD31S,B0050SYAQ2,5
1885,A3ETZ7QYVUOW1J,B0050SYAQ2,5
1886,A1BMUIHUM90GOQ,B0050SYAQ2,5
1889,A2OUF56HZBCBKA,B0050SYAQ2,5
1890,A32O98PFC3OP7K,B0050SZ836,5
1891,A34NY4KZAXGRVV,B0050SZ836,5
1892,ACV0Z3VZKH9UP,B0050SZ836,4
1893,AZEVEWSU9G8GR,B0050SZ836,2
1894,A1B7VOFF2O3VQE,B0050SZ836,5
1895,A83WZ4IGK86CD,B0050SZ836,5
1896,A3G4339DSUYA2,B0050SZ836,5
1897,AHGC43I9TAD4S,B0050SZ836,5
1898,AGQK3MKEUH5FV,B0050SZ836,5
1899,A32JGNK1JNUSST,B0050SZ836,3
1900,A2Y3CNGYI5PHSJ,B0050SZ836,3
1903,A1FAXD6Q67FZRY,B0050SZ836,5
1904,A38JR7ANL46IYW,B0050SZ836,5
1905,A3RRKQE3A3WSS2,B0050SZ836,5
1906,A2FNZ1N3I6VF98,B0050SZ836,4
1907,A1ZNRYQ8ZUYQ7M,B0050SZ836,5
1908,ACUU754AGPOSV,B0050SZ836,3
1909,APH0E6IAFAA5B,B0050SZ836,2
1912,A13VY0ZQM7QBAJ,B0050SZ836,4
1914,A35X5DFR6NSU19,B0050SZ836,5
1915,A26HLRCAWRATKP,B0050SZ836,5
1916,A1N1MUP825WTIY,B0050SZ836,5
1917,A5WBJC32MPOUE,B0050SZ836,5
1918,A27K0QRJT01PZK,B0050SZ836,5
1919,A2UZ0ZHZIAXRHK,B0050SZ836,5
1921,AM8ZKRMFXUAI8,B0050SZ836,4
1922,AOA98DNOIPBZG,B0050SZ836,5
1924,A1DVQM1RU5YRWW,B0050SZ836,5
1925,A1FNQH4PLIOV3T,B0050SZ836,1
1926,A37I9P028LY6VC,B0050SZ836,5
1927,AX4OUOYP645H8,B0050SZ836,5
1928,AD0JSFGDA7M95,B0050SZ836,4
1929,AC3HCZE2016E7,B0050SZ836,5
1933,A16WKPOSEGQC3Y,B0050SZ836,5
1934,A2QHVQSB7O0OTE,B0050SZ836,5
1935,A1QK3DKGR6GK75,B0050SZ836,5
1936,A13T4T3QOSII3I,B0050SZ836,5
1937,A2A26KED39175E,B0050SZ836,3
1938,A2SLLYHR7TD1WL,B0050SZ836,1
1939,AAW7X3GRD8GY9,B0050SZ836,5
1940,A3DNCPLYU732GT,B0050SZ836,4
1941,AU2CJ9MY7NVQG,B0050SZ836,4
1944,A2ZC1HYS78L9DF,B0050SZ836,2
1946,A26Y3RBD87AR78,B0050SZ836,5
1947,A17C1GS384ORCX,B0050SZ836,5
1948,ABSSWAIOUZ67Y,B0050SZ836,5
1949,A3LIZ4RUYQ7AQK,B0053B5RGI,5
1950,A3DIS5O83SQJWW,B0053B5RGI,5
1952,AJ9ARSI1KUX8I,B0053B5RGI,5
1953,A1FO8H332S134J,B0053B5RGI,5
1956,A20QMISU4S0XRC,B0053B5RGI,5
1957,A2ZBK995D1GSPL,B0053B5RGI,5
1958,A1ODTJI740VVPW,B0053B5RGI,5
1959,A1HSO763RXMYOH,B0053B5RGI,5
1960,A1N2ZLQCI70523,B0053B5RGI,5
1962,A1GWL4XS2ZXGG8,B0053B5RGI,4
1963,A125YQ1QFSGARL,B0053B5RGI,5
1964,A1OT5828N59UK4,B0053B5RGI,5
1965,A2OUKHGJ85XN4U,B0053B5RGI,5
1966,AQJCD139YV951,B0053B5RGI,5
1968,A3SS042FJQJN39,B0053B5RGI,3
1969,A32G51Y3DSYKOZ,B0053B5RGI,5
1971,A1L3GF3DR48LLH,B0053B5RGI,5
1972,A38CM9GBWU5PL2,B0053B5RGI,5
1973,AVBCITJ4C2FSW,B0053B5RGI,5
1974,A2PHSKJD7E3QXF,B0053B5RGI,5
1975,ASH07EY7KRVU0,B0053B5RGI,4
1976,A19FWZXTGX663T,B0053B5RGI,3
1977,A30YPCI74F6SKN,B0053B5RGI,3
1979,A1X63D4RFS50YK,B0053B5RGI,5
1986,A61A1DDY3D5S8,B0053B5RGI,5
1989,A3OXP7RD46461V,B0053B5RGI,5
1990,A2L3DA3W53GRY4,B0053B5RGI,3
1991,A1URPVTYCOPV47,B0053B5RGI,4
1992,A2ZTUIWXR6FED1,B0053B5RGI,5
1993,A1LLBSF024FIVK,B0053B5RGI,4
1994,A2NLWLLF8V8MYH,B0053B5RGI,5
1996,A2GWAJF0VK59PB,B0053B5RGI,5
1997,A1N063O49J3IM8,B0053B5RGI,5
1998,A10W2QTBTVV6RQ,B0053B5RGI,4
1999,A30ATGB0PJ1UXK,B0053B5RGI,5
2000,A3H9RJ6A698JQC,B0053B5RGI,5
2002,A1CPLQF5JZD4VB,B0053B5RGI,3
2003,A3VXSX2W8XATR6,B0053B5RGI,5
2004,AXRL8HCUAUAIM,B0053B5RGI,5
2005,A1FGU7F9UJ264N,B0053B5RGI,5
2006,ASNHK7219WNNN,B0053B5RGI,4
2008,A1KG4ESPHDJBIQ,B0053B5RGI,4
2009,A9W055QLE6NZT,B0053B5RGI,5
2011,A3A9X2PYPAE0Z4,B0053B5RGI,3
2012,AV1J6Y6DS8SJ7,B0053B5RGI,5
2013,A2V55J9CCQCOG0,B0053B5RGI,5
2014,A1QWZB3R4IVOR7,B0053B5RGI,5
2015,A1GEV4XRR3YJ0F,B0053B5RGI,5
2016,A2Q2KNQUA2VT98,B0053B5RGI,5
2023,A2YD6L90QO4OSM,B0053B5RGI,4
2024,A616A2B09OPTA,B0053B5RGI,5
2026,A2GA5V47G48176,B0053B5RGI,5
2027,AT97ZQDIV729A,B0053B5RGI,5
2029,A1PEFBNGZD7AAC,B0053B5RGI,5
2030,AHJ49CNRRQZFT,B0053B5RGI,5
2031,AG7C3PYEUGRNP,B0053B5RGI,2
2032,AOJFJI3G7XUZT,B0053B5RGI,5
2033,A9BK7I4GJ9T9G,B0053B5RGI,5
2034,A3UGZL8C2KMYKS,B0053B5RGI,5
2035,A7HD7SGI1R937,B0053B5RGI,5
2036,A1VWX0NPENPNWR,B0053B5RGI,5
2037,A9VWXRS1PJHOY,B0053B5RGI,5
2038,A240LU7BL924VI,B0053B5RGI,5
2040,A38ZT0F5VUTOFV,B0053B5RGI,5
2041,A11548ZOIDAELN,B0053B5RGI,5
2042,A1ZRYQATVQGCPE,B0053B5RGI,4
2043,A1MHB1HRR6VPEH,B0053B5RGI,1
2044,A29QR1EDXHXL8C,B0053B5RGI,5
2045,AGP8SERVW9YSR,B0053B5RGI,5
2046,A23911N2NWO07A,B0053B5RGI,5
2047,A21ILMJT9DDCZX,B0053B5RGI,5
2049,A2BAMSA51YSE0U,B0053B5RGI,4
2050,A34MF4QY53CAW3,B0053B5RGI,5
2051,A1R6LTV9DWNM61,B0053B5RGI,5
2052,A55TVW2SE2JXK,B0053B5RGI,5
2054,A35L2E8M7S59MQ,B0053B5RGI,5
2056,A1WBE10OIBHI91,B0053B5RGI,5
2057,A1EA9Z5HIBFCG2,B0053B5RGI,5
2059,AW6COA7ZMQCS7,B0053B5RGI,5
2060,A2X3M5QDZRAUTG,B0053B5RGI,5
2063,A21VSLE2IALFOS,B0053BCMAC,5
2065,A1PM1DFWDL8IEA,B0053BCMAC,5
2066,A3I1KF122KRF60,B0053BCMAC,5
2067,A2A5VYB6647690,B0053BCMAC,4
2068,AIMT3E7BNFZNX,B0053BCMAC,4
2069,A3326IAIKL0C4T,B0053BCMAC,5
2070,A1GZDMNFHA1AR2,B0053BCMAC,3
2074,A1DDG2R80UWTPI,B0053BCMAC,5
2075,A2L3EPIGHENK8O,B0053BCMAC,3
2077,A2NLWLLF8V8MYH,B0053BCMAC,2
2078,A2P3GRO9Y60OG8,B0053BCMAC,5
2079,A47BGBYRJKCN2,B0053BCMAC,4
2080,A253BVD91JEURL,B0053BCMAC,5
2081,ACNV2LRSW001G,B0053BCMAC,3
2082,A1EAJX5PH6TLE3,B0053BCMAC,4
2083,A1EVV74UQYVKRY,B0053BCMAC,4
2085,A2HD7CADHEIJ5A,B0053BCMAC,5
2086,A22C4V6AXZ9PQO,B0053BCMAC,5
2087,A1W5A9VYCE2KFB,B0053BCMAC,5
2088,A9W055QLE6NZT,B0053BCMAC,5
2089,A5ALR94CTAZ83,B0053BCMAC,5
2090,A10UUYDN5NY2GB,B0053BCMAC,5
2091,AZIIM0UOCTSHV,B0053BCMAC,4
2093,A21B8AV7E3MPXE,B0053BCMAC,4
2094,A3V761GBN0OEAN,B0053BCMAC,5
2095,A3P4AINT6AFU9F,B0053BCMAC,5
2096,A3JMQJWWAHZ44P,B0053BCMAC,4
2098,AYKOEZFVI4TGP,B0053BCMAC,5
2099,A9RHCOA781HWO,B0053BCMAC,5
2100,A1LP3NYDYTQ81V,B0053BCMAC,5
2101,AGIW4WE0JYMYW,B0053BCMAC,3
2102,A27OW0P38B28OP,B0053BCMAC,2
