User,Item,Rating
A2WPX0EE2DZGYK,B003ICGL7I,2
A1Q8X2E8DLCH1Y,B003ICGL7I,1
A257J406T8V8BB,B003ICGL7I,1
A2Y5LW794G4Y9A,B003ICGL7I,5
A32JGNK1JNUSST,B003ICGL7I,3
A2L3KXEG4RP7IE,B003ICGL7I,4
ALIZ13E04IN5D,B003ICGL7I,3
AQBOAWOPNTLMG,B003ICGL7I,3
AVVIJ7EBPS4EI,B003ICGL7I,1
A1MN9SIP6DB1DX,B003ICGL7I,4
AKFK9B6UKA3HT,B003ICGL7I,2
A2VP2NGWS1NLU6,B003ICGL7I,1
A3FP4EJGRZRDJR,B003ICGL7I,5
A1QILTEA49YNPZ,B003ICGL7I,1
A2C7O4GVUBZ62,B003ICGL7I,4
AFIYNGQDGK4TD,B003ICGL7I,3
A2AU2OVD6VT49Z,B003ICGL7I,4
A2O6HZ2B9YSRXR,B003ICGL7I,3
A11A9AVEM5EVU4,B003ICGL7I,1
A275XJ84J024SU,B003ICGL7I,4
ARGPYJT7X4YKF,B003ICGL7I,5
A16Z9RAS2U5JVT,B003ICGL7I,5
A37I9P028LY6VC,B003ICGL7I,4
A3V6Z4RCDGRC44,B003ICGL7I,3
A13Y9AASBML1FT,B003ICGL7I,5
A2BEKQ2A4D6IG2,B003ICGL7I,3
A30RTL1TBN0VZP,B003ICGL7I,3
A2KMTCDJNWOR7I,B003ICGL7I,1
A16WKPOSEGQC3Y,B003ICGL7I,2
A8RGWWCC1PVMQ,B003ICGL7I,4
A3BTBIV6N9BZFR,B003ICGL7I,1
A2WLDEORTNRY0D,B003ICGL7I,1
A13UAIE3K517CQ,B003ICGL7I,3
A2V27POJVB74WB,B003ICGL7I,3
A3CZ51PEAPD0KD,B003ICGL7I,4
A1ZNY4H5FOKQD4,B003ICGL7I,1
A2QC6RHD6VJJ34,B003ICGL7I,5
A1HZN717QPIXJH,B003ICGL7I,2
A358CBXDEJYBCG,B003ICGL7I,4
ABSSWAIOUZ67Y,B003ICGL7I,1
A6N8YJNAGKS50,B003ICGL7I,4
A26JPPFJ1WLTGY,B003JVKHEQ,5
A3958SRZFG5W82,B003JVKHEQ,5
A3K6Y1USLHBF83,B003JVKHEQ,3
AW0GEWXD1KL0B,B003JVKHEQ,3
A3IQ6AYVH2818P,B003JVKHEQ,5
AQUVTQFFXP4AC,B003JVKHEQ,2
A1H0MQL1BPXL2L,B003JVKHEQ,5
AF7X911US2MRA,B003JVKHEQ,5
A35S0YEC09W940,B003JVKHEQ,3
A14W1FNYKW8PB4,B003JVKHEQ,4
A20M0QEPPYILB8,B003JVKHEQ,1
A30WMDSPCGDQ8M,B003JVKHEQ,5
A3T4H4FH6L1PZX,B003JVKHEQ,5
A355YWQ2CWZTZ3,B003JVKHEQ,5
A2VVICJAQ1UQ5F,B003JVKHEQ,5
A1GRBUI69G22RX,B003JVKHEQ,5
A30KNYK8TKVYME,B003JVKHEQ,5
A3C1T23UR0O9RM,B003JVKHEQ,4
A2HXBTVNQA7OSY,B003JVKHEQ,3
A1PBJI0UM664DN,B003JVKHEQ,5
A2HR865RGPFXN1,B003JVKHEQ,5
A2YJD62RN343LC,B003JVKHEQ,5
A3A70SQMZ35JAW,B003JVKHEQ,5
A1AOPHBCL7X8YB,B003JVKHEQ,5
A3BXZ5WUC5C22Y,B003JVKHEQ,5
AZKLMODAJ0UWC,B003JVKHEQ,5
A1HWJ67HTSHUK,B003JVKHEQ,3
A1CDTEAJ1R338G,B003JVKHEQ,4
A3TEP6U427LK9Z,B003JVKHEQ,5
A1WFGS1V6LJGG6,B003JVKHEQ,5
A2YUZ5QOWCW612,B003JVKHEQ,2
A2QSC9US12F2GH,B003JVKHEQ,2
A13O1YCZCYT76I,B003JVKHEQ,4
A2UJQOWLWJKAF8,B003JVKHEQ,4
ACTC3S0J1PGOK,B003JVKHEQ,5
A2S461HX8XCVRK,B003JVKHEQ,4
A8IXEE1XQ3OEX,B003JVKHEQ,5
AOGQFSCJW7Z5L,B003JVKHEQ,5
AGR8ZLY7RIC2G,B003JVKHEQ,4
A2TIGM5XY4VHYD,B003JVKHEQ,5
A28LKR66GCU3WM,B003JVKHEQ,5
A9PQ4LL82MTP9,B003JVKHEQ,5
A4UR58RJ1S5SE,B003JVKHEQ,2
A2FBD3A4TBXMBG,B003JVKHEQ,4
AZM4QN9IYR1WN,B003JVKHEQ,4
A2O6FNFP7Z71XG,B003JVKHEQ,4
A1C130R0UWCMCC,B003JVKHEQ,5
A3MS3IKEJQYTY0,B003JVKHEQ,5
A23F5V0BB9197Z,B003JVKHEQ,5
A2NUHWMHA9XNKV,B003JVKHEQ,4
A3EDQW1A4S74T6,B003JVKHEQ,5
A2T7WZRSWD533R,B003JVKHEQ,5
A3V6Z4RCDGRC44,B003JVKHEQ,4
A37WBKCEF2FRJL,B003JVKHEQ,5
A20IODXCIIE4PO,B003JVKHEQ,2
A17RNV8G9Y9Z3W,B003JVKHEQ,4
AO9KIXPS4KCDF,B003JVKHEQ,4
A16SXPPD0OA9GK,B003JVKHEQ,2
A27DNSEA1L04L2,B003JVKHEQ,3
A2XWHRHI0BIEO8,B003JVKHEQ,5
A1RL028B7L3BC1,B003JVKHEQ,4
A2KMTCDJNWOR7I,B003JVKHEQ,5
A2IXAXF3T5LR8,B003JVKHEQ,5
A2JV0XLYWRUCGJ,B003JVKHEQ,4
A19E5QPDOOSQ1M,B003JVKHEQ,5
A363JQMCE7A1SE,B003JVKHEQ,5
A10J6K3LQ4EY2W,B003JVKHEQ,5
A1I9Z7BQW5ZD0S,B003JVKHEQ,2
A2ZT6C7X6A07KP,B003JVKHEQ,2
A2PLW2M7R4BPXI,B003JVKHEQ,5
ARTLDZZ72PL8O,B003JVKHEQ,5
A20WRRHXRVMM4Q,B003JVKHEQ,5
A26WOZYGYYYN3J,B003JVKHEQ,5
A2DRPL4GAZ0PAI,B003JVKHEQ,2
A3ES8MDZQQPHXX,B003JVKHEQ,4
ASV5VNH53VRU,B003JVKHEQ,5
A39C34NKIELF1S,B003JVKHEQ,4
A2I5NVT7IWQ51Z,B003JVKHEQ,3
A1A9E5QDQZVWFS,B003JVKHEQ,5
A11JEFCFYWYV4W,B003JVKHEQ,4
AOKJGTDGOZJNW,B003JVKHEQ,5
AJ19OA1TJC9RO,B003JVKHEQ,5
A28XXRZ4TLG7W1,B003JVKHEQ,5
A3VMFG8EQBZGHK,B003JVKHEQ,1
ALTD3G36MJTGO,B003JVKHEQ,5
AVAYPIMDXYNRF,B003JVKHEQ,4
A2WM817PG9TO92,B003JVKHEQ,3
A31JC6RV4951A0,B003JVKHEQ,4
AX7ECYFGT3WO1,B003JVKHEQ,3
A3U8G64E3HU4P2,B003JVKHEQ,2
A2L8FG3KG6H5SG,B003JVKHEQ,5
A1M51UYWPQ4NKZ,B003JVKHEQ,2
A29MS2MNTP6GX7,B003JVKHEQ,5
A3QOA3TZZP669V,B003JVKHEQ,4
A2V4J2Q1RWI7ZE,B003O3EFY2,2
A1A05DMIV6RGP,B003O3EFY2,1
A3VBAU6ZXIQMQ2,B003O3EFY2,5
A34GCOLPTQS9Z1,B003O3EFY2,3
A2M7K396C9343M,B003O3EFY2,4
A309K9I50AISC9,B003O3EFY2,2
AVHF8MWAUTKYZ,B003O3EFY2,5
A31ARER1KVHZB,B003O3EFY2,5
A2KH3N85FJOL9M,B003O3EFY2,4
A1THOMIVCGV5EY,B003O3EFY2,3
A2IKA7KVW5FEAC,B003O3EFY2,1
A3H9BO5UJRJAO0,B003O3EFY2,5
AUQ253JAMFTRD,B003O3EFY2,5
AFDJUIJUX1VIR,B003O3EFY2,1
A22G6N3HZRZ5VZ,B003O3EFY2,4
AAXNS3WFYT4B1,B003O3EFY2,5
A1BTKVXK7M09UR,B003O3EFY2,3
A8DK6D1EN8DOK,B003O3EFY2,5
A3JWFRMWFV9NS6,B003O3EFY2,5
A1MKSL5D69BHU6,B003O3EFY2,2
AM7Q5M3W8CZMM,B003O3EFY2,4
A1MTLOYWIOIX99,B003O3EFY2,4
A1IOXFDU2MGDDT,B003O3EFY2,4
ATERO6UNKMBXK,B003OPX802,5
A6BGYS9Y01X7W,B003OPX802,5
A2Q62JDZ8AHV6A,B003OPX802,4
A1KTL3RGG0Z1DZ,B003OPX802,3
AXNQ2SW2AEFH9,B003OPX802,5
A39HDYD1BJ1KRY,B003OPX802,5
A3F3L47NIJR0W0,B003OPX802,5
A2CZDT27T36DBB,B003OPX802,1
A3GKJYVADM7NGF,B003OPX802,5
A23UF61GQ97KKU,B003OPX802,4
A35GK4BU9HN95I,B003OPX802,4
A2K4GCBK4B6ZDI,B003OPX802,4
A20L63B48RPSOH,B003OPX802,4
A32BCTL0HLOXRV,B003V63V1U,5
A25Y5ZHHTYO9N4,B003V63V1U,5
AL2O1HC87MV1H,B003V63V1U,4
A9CBIYEOIRAXZ,B003V63V1U,3
A2SF3BCLD2CSKT,B003WUZM4E,5
A1ZZ6I6N3W94P8,B00432O4VM,4
A2IMVILGSSEYGP,B00432O4VM,5
AKFDBGAP4IWT4,B00432O4VM,3
A2WQ0T6RWMDFOI,B00432O4VM,5
A377GACOS4ROY,B00432O4VM,5
A29OF637E06TZ4,B00432O4VM,5
A3CYN2VQB3MNWX,B00432O4VM,4
A2MH3DZM67XD67,B00432O4VM,5
A1IAJTQ0PAHUQI,B00432O4VM,2
A1PIFJR3AJ36IP,B00432O4VM,5
AU4HL7JWM5X34,B00432O4VM,2
ADPEAVHFCNLLC,B00432O4VM,4
A12XRMMPDPUPKH,B00432O4VM,4
A3MTGH9YBS0UHQ,B00432O4VM,5
A24DBUIAWDQXA2,B00432O4VM,5
AJLRNYTF58S09,B0045ZB66I,2
A1U8EMDWB4K6AT,B0045ZB66I,5
A1IAQOSPATLKWO,B0045ZB66I,5
A39K965K0XIG8J,B0045ZB66I,3
A1U554UZF2PS93,B0045ZB66I,1
A1SZOHSO795GHM,B0045ZB66I,1
A2VVCH3IPIZGTW,B0045ZB66I,5
A3KKADE1AG5XS5,B0045ZB66I,5
A1B4E6LYWTQYM2,B0045ZB66I,5
A1QW98IOEVQPTU,B0045ZB66I,4
AGXIND08WDJEO,B0045ZB66I,5
A3W2QV51INZP7M,B0045ZB66I,5
A25K0RTR35BA3K,B0045ZB66I,5
A3M0OR0R5NYR85,B0045ZB66I,3
A2LHYAN8LRP8KZ,B0045ZB66I,5
A3OXO3JWT2ILRC,B0045ZB66I,4
ABAHKMFEHT8K1,B0045ZB66I,5
ASFH36SCMNQCW,B0045ZB66I,5
A3H8ZDEBC87CH6,B0045ZB66I,5
A1MTYRKP9XTB8C,B0045ZB66I,5
AXT8TRG5X6E5I,B0045ZB66I,5
A3IUX3TC0X73TE,B0045ZB66I,5
A1YM6DPMXYQ705,B0045ZB66I,1
A39S0OICXLN1WP,B0045ZB66I,3
A1NJZRLOA9SOIW,B0045ZB66I,5
APW6CMKFZV06I,B0045ZB66I,4
A379WGF0PER5LP,B0045ZB66I,4
A1XFBG32DZIN1N,B0045ZB66I,1
A23KZK7EEC93UT,B0045ZB66I,5
A10DWGX7ZBM7EQ,B0045ZB66I,5
A1POB7XZC9BJ15,B0045ZB66I,3
A239YZYK98RUKG,B0045ZB66I,5
A5ING0XDKXE5C,B0045ZB66I,5
A2Z5IUIPKV3G4M,B0045ZB66I,5
A15LIURAJS5FLP,B0045ZB66I,3
A1C37KKSUJWH0H,B0045ZB66I,5
A1FST8NVFWYFTZ,B0045ZB66I,5
AQLM2XE9UEBAU,B0045ZB66I,3
A37VPF3JIWMXIJ,B0045ZB66I,1
A3DX7UXJZUF8C4,B0045ZB66I,5
A2YJ1K8M0KPHMF,B0045ZB66I,3
A1FR7LBYHPBJLL,B0045ZB66I,4
AQSMM1Z9BEOYT,B0045ZB66I,5
ADPWDOHEQPNEA,B0045ZB66I,1
A3GK8FW7056P1N,B0045ZB66I,3
A18UVROHW2QGG3,B0045ZB66I,4
A1163FVA9UBMCS,B0047THYWC,1
A1P4KUKN2UUEQU,B0047THYWC,1
A1U8EMDWB4K6AT,B0047THYWC,5
AAUTM27RPDHFP,B0047THYWC,3
A1ACYRW6LFIMVQ,B0047THYWC,3
A2U83VDVJMAB2U,B0047THYWC,3
A1I8YIJPHIKVSI,B0047THYWC,4
AGXIND08WDJEO,B0047THYWC,4
A3W2QV51INZP7M,B0047THYWC,3
A1THAS6M64YVLC,B0047THYWC,4
A2SZQQB6A3NR5L,B0047THYWC,4
A10J471BUE9LL7,B0047THYWC,3
A2LHYAN8LRP8KZ,B0047THYWC,4
ANQUC4ZM40ZU9,B0047THYWC,4
A38CEL1TDGBPWX,B0047THYWC,1
A2UTLOF5A2OTLT,B0047THYWC,2
A1MTYRKP9XTB8C,B0047THYWC,5
A1CSBGMOLVPL2S,B0047THYWC,5
A1L7FA03KKDKUG,B0047THYWC,3
A2R1CP3XWVQCI8,B0047THYWC,3
A11A9AVEM5EVU4,B0047THYWC,1
A3DXRN8UPJ6W2N,B0047THYWC,4
A2FZXIA25GIAJS,B0047THYWC,1
A1KGKPWWG61U42,B0047THYWC,3
A18FS100RYSK39,B0047THYWC,1
A2Q0ARIYNP9XZS,B0047THYWC,4
AJR0DBXO3Q0OB,B0047THYWC,4
A3JNSCHJX2FALY,B0047THYWC,5
A1FST8NVFWYFTZ,B0047THYWC,4
A35GDBAIYR88MT,B0047THYWC,1
A1576HHQLZE2OT,B0047THYWC,2
A3CZ51PEAPD0KD,B0047THYWC,2
A37VPF3JIWMXIJ,B0047THYWC,3
A2U98UT4O1Y04D,B0047THYWC,1
A1EDBVK8ZSD0OB,B0047THYWC,2
A219WFI4NFP6D8,B004FS8LYK,4
A1E5707WYIHXHI,B004FS8LYK,5
A1TUZL12O7X1A9,B004FS8LYK,5
A34NY4KZAXGRVV,B004FS8LYK,5
A7Q5OECQBQA6F,B004FS8LYK,5
AFNG8O2DXRCUV,B004FS8LYK,5
A31RWMB7Z6MWCX,B004FS8LYK,5
AQXUZJ7SMZWY2,B004FS8LYK,5
A328RC4M3JYGPX,B004FS8LYK,5
A2EPYAWX8OG473,B004FS8LYK,5
A1KNBACD4DHAL7,B004FS8LYK,5
A34E0F95QU36SG,B004FS8LYK,5
A1X1C7OE77PGN7,B004FS8LYK,5
A3NQBLV5BZ71HG,B004FS8LYK,5
A2PPB7OKTZA87Z,B004FS8LYK,5
A33WWJXZVG26WU,B004FS8LYK,4
A3EKA369A9C9PZ,B004FS8LYK,5
A12BRJGWWPDI9P,B004FS8LYK,4
A2VCC9UVM30151,B004FS8LYK,5
A1PB2F0U6WDZUE,B004FS8LYK,5
A3191FPO3I7RX7,B004FS8LYK,5
A1MEISNED4NP7U,B004FS8LYK,5
A1CJVQ22O3LGHL,B004FS8LYK,5
A7472ORITX91P,B004FS8LYK,5
A30CJA09ZUUBJ4,B004FS8LYK,2
A2N6K4RFSPY2GV,B004FS8LYK,5
A1XM302GQAWYG,B004FS8LYK,5
AFPVTHE4XOS3O,B004FS8LYK,1
A33TI3SYTQRAZR,B004FS8LYK,5
APFEQMTX550NE,B004FS8LYK,5
A1RQPIVASVK0RY,B004FS8LYK,5
A1VIZFPC5FDDI5,B004FS8LYK,5
AOZLM9VRG56FZ,B004FS8LYK,5
A310CAK2O530KJ,B004FS8LYK,4
A782OFUXYJ5N5,B004FS8LYK,5
AN17U54FGNSSW,B004FS8LYK,5
ACPU82NOA3NE3,B004FS8LYK,4
A2VGZTGW1XHFTI,B004FS8LYK,5
AXJ7ODEFGCUTA,B004FS8LYK,2
A22VIT2X2ONSX2,B004FS8LYK,4
A1MRL66BXLXD1A,B004FS8LYK,5
A30HBMNDEYK15F,B004FS8LYK,5
ALRQ7LFFEQ7Z,B004FS8LYK,5
A1EYPHG1ASDZDE,B004FS8LYK,5
AXYF03KMBXEED,B004FS8LYK,5
A3ME34I66ZV39N,B004FS8LYK,3
A112PIB6EGUDYZ,B004FS8LYK,4
A3574Z2PG6S59K,B004FS8LYK,5
A2Y04G0YUIFVM8,B004FS8LYK,5
A156X4K26VVDUG,B004FS8LYK,5
A1ICREREXO9J81,B004FS8LYK,5
A1U6XPYATU9OPG,B004FS8LYK,4
A2Z2DFFCHF8K5U,B004FS8LYK,5
A3SLVV9YGGQO3O,B004FS8LYK,5
A2JB3U70NTYSOD,B004FS8LYK,5
AGC75EPFB7CYD,B004FS8LYK,4
ASREZFXN55U2R,B004FS8LYK,5
A1QMNQAXM75KJC,B004FS8LYK,4
AO2NWO6U1MHCE,B004FS8LYK,5
A27F5P9FS5BFNB,B004FS8LYK,5
A1S0JX45650UMY,B004FS8LYK,5
AKMR936JBM2KX,B004FS8LYK,5
A2IBUKTUD2TJT6,B004FS8LYK,5
A2FEA2CFSWWGRV,B004FS8LYK,5
A1J0N4WY7ZT790,B004FS8LYK,5
A9U6356H5V30U,B004FS8LYK,5
A2MUBE1U9Q6Z5Y,B004FS8LYK,5
A5LYCROZZUJNC,B004FS8LYK,4
A1IBL59TBI2F26,B004FS8LYK,5
A33EJKJERELJ1J,B004FS8LYK,3
A2AQCWPN22ABDY,B004FS8LYK,5
A1CUZ2XC4LVLZ5,B004FS8LYK,5
A1Y4I60II3E0KE,B004FS8LYK,5
A8WQ16OTORRHV,B004FS8LYK,4
A3F8T3BRXRX5P3,B004FS8LYK,4
A2I5DEBFRG8T8D,B004FS8LYK,4
AX4L6DVN3E0XX,B004FS8LYK,5
A1VL5O955BYRJK,B004FS8LYK,5
A2ZOGZ604O4CI2,B004FS8LYK,5
A3L8ANRC1XYH8E,B004FS8LYK,5
A243GSGE76TSZH,B004FS8LYK,5
A1GX2G8RMCZQEK,B004FS8LYK,5
A3QI63WBTTCNG6,B004FS8LYK,5
A3KAFY18NGZZWO,B004FS8LYK,5
A2APIVA9LCG8I5,B004FS8LYK,5
A2CJ8K5I8TTP8M,B004FS8LYK,5
A2OYLBRHH42KWR,B004FS8LYK,4
AKXXJOLAHBROF,B004FS8LYK,5
A1TCMZLBHXJU4,B004FS8LYK,5
ADFLBRY00Y70G,B004FS8LYK,4
A1RK1JZB2U8HMW,B004FS8LYK,5
A3FI0LAIVZB6RX,B004FS8LYK,5
A10YQZ4Q4KPV9B,B004FS8LYK,5
A3E6OMMFJSGOC2,B004FS8LYK,5
A3H1K34ZMLG4K3,B004FS8LYK,5
ADLDCTYS4ZFA4,B004FS8LYK,5
A3TB0GGMKD40CN,B004FS8LYK,2
ADHY89E9FS8PB,B004FS8LYK,5
ATUWA2WZG2VNC,B004FS8LYK,5
AY3JBBASW2JB8,B004FS8LYK,5
A2UT5AJSFF570V,B004FS8LYK,5
A2RS64JQV7W7NI,B004FS8LYK,5
A2UEXA5EDWF0F4,B004FS8LYK,5
A22HKEBLKHT9G0,B004FS8LYK,5
A1OAG9KHBID2N9,B004FS8LYK,1
AA6K1PDOE130V,B004FS8LYK,5
A1I4QMTVPASKE1,B004FS8LYK,5
A71M95S8YGYEG,B004FS8LYK,5
A2O3MV8J3R44AD,B004FS8LYK,5
A2TEHNWBZ3QFAF,B004FS8LYK,4
AF8DGAR6W1FLX,B004FS8LYK,5
AA3MVK6EDWIHF,B004FS8LYK,5
A3J33YFFXOEVAY,B004FS8LYK,5
A17FICG6PERVRI,B004FS8LYK,5
A2Z73SUIBJ0FVR,B004FS8LYK,5
AZ1NSCXQKRGUH,B004FS8LYK,5
A3I8FT707XKQAJ,B004FS8LYK,5
A345B7IXC29H6U,B004FS8LYK,5
A317160JRTMB57,B004FS8LYK,5
A15U64VGUV6RBF,B004FS8LYK,5
A3TM6AZAORTGMH,B004FS8LYK,3
A3V9IEXG18F4QO,B004FS8LYK,5
A3FZ7GFTUV2C6G,B004FS8LYK,5
A2J64XRKPRNA7E,B004FS8LYK,1
A2NANFPZKJHZ8L,B004FS8LYK,5
A2OFBKHA6C6BUK,B004FS8LYK,4
AC0QNBQB1V5CG,B004FS8LYK,5
A16RBG0WLYPMFT,B004FS8LYK,5
A1RIJ1VWLE0L3N,B004FS8LYK,5
A7N2829J6V5RD,B004FS8LYK,5
A1MHB1HRR6VPEH,B004FS8LYK,5
A3J05NLOCEO117,B004FS8LYK,5
A2MCP2MTSKON9O,B004FS8LYK,4
A3ROV2UYKLJTI5,B004FS8LYK,3
ABE99DFCUO7JI,B004FS8LYK,5
A2U2GB0JBGYISK,B004FS8LYK,4
A18JPN9WD6V98F,B004FS8LYK,5
A1C139F5C7Y38P,B004FS8LYK,4
APHUFGHX4GISI,B004FS8LYK,5
A2BXDSKPMF2KR,B004FS8LYK,5
A3EPCX4M6IKD85,B004FS8LYK,5
A29KRY6FJIAGPK,B004FS8LYK,5
AQSMM1Z9BEOYT,B004FS8LYK,5
ADZIJQN6MNRAB,B004FS8LYK,5
A11YP2JXIQNJCU,B004FS8LYK,3
A2KQ97V6YSYK3K,B004FS8LYK,5
A2KKAPUHEDXAL4,B004FS8LYK,5
A3MZEFV4NR790P,B004FS8LYK,4
A169CJ2NJQYIM6,B004FYEZMQ,3
A1X6YJ3Z3VAVY3,B004FYEZMQ,5
A1163FVA9UBMCS,B004FYEZMQ,2
A1V7LET8HJ8OQM,B004FYEZMQ,4
AZEMV7Z9YDR79,B004FYEZMQ,5
A1SS5T4D0Q8K0O,B004FYEZMQ,4
A3I7FWE125WB8T,B004FYEZMQ,3
A1RR6SRZ8LWFVN,B004FYEZMQ,3
A37LMYI6J77I87,B004FYEZMQ,5
AIZS7SM0PTT2B,B004FYEZMQ,5
AQUVTQFFXP4AC,B004FYEZMQ,4
A1DJRTRIAVCGWT,B004FYEZMQ,5
A28QX8YTWTJURV,B004FYEZMQ,4
AJJM9NHAGU0HV,B004FYEZMQ,1
A3E83GTCA7W3YL,B004FYEZMQ,4
AWVCQU7QKVPXD,B004FYEZMQ,1
AFM65NU0UXIGP,B004FYEZMQ,5
A7KMG1KPELYHR,B004FYEZMQ,5
A6DGAIQD7ULB6,B004FYEZMQ,1
A2JSI15KANO2LI,B004FYEZMQ,1
A3P974GJZFHS8D,B004FYEZMQ,4
A193WQPYX7JKME,B004FYEZMQ,5
A1NYZKHQM6ZUQQ,B004FYEZMQ,1
AJ2E4BOISAEC3,B004FYEZMQ,5
A2TRG6417T7VBM,B004FYEZMQ,1
A3SFXL2C7VGH7W,B004FYEZMQ,4
AGQK3MKEUH5FV,B004FYEZMQ,1
AJRQ0S9QNFR1Q,B004FYEZMQ,1
A1CZT2GDDO4GC1,B004FYEZMQ,1
ANZ2TQZPNB5KL,B004FYEZMQ,5
A1M4QXPC2UZ09P,B004FYEZMQ,5
A2SKYPCF3RH7E4,B004FYEZMQ,5
A9MTNZTIVBQ4W,B004FYEZMQ,5
A2IW9YT5VZAQ52,B004FYEZMQ,5
A3RHIILT6SSOXP,B004FYEZMQ,4
A3J5HOGI3FDF7A,B004FYEZMQ,4
A309N4ZMKQZIVT,B004FYEZMQ,5
A2FXBWR4T4OFQ,B004FYEZMQ,3
A1JGSUX59ZTWYE,B004FYEZMQ,4
A10X7ZVF00S75D,B004FYEZMQ,1
A3DI3261LBFACQ,B004FYEZMQ,4
A1PBJI0UM664DN,B004FYEZMQ,5
A2XI1KC600XL5,B004FYEZMQ,1
A3GZOY9645GDS2,B004FYEZMQ,1
AM3PBGE3QGD4A,B004FYEZMQ,2
A1W0BHGFI2PRMK,B004FYEZMQ,5
A2MUSVT9R2F9WR,B004FYEZMQ,5
A10Z3FTSP8X91M,B004FYEZMQ,5
A2JVK46EUQ6NOX,B004FYEZMQ,5
A3N6JXZRLDLMRJ,B004FYEZMQ,5
A29SD9JYXW8PZ3,B004FYEZMQ,4
A2IXIL77D51CAZ,B004FYEZMQ,2
A19FWZXTGX663T,B004FYEZMQ,1
A2VFRKKLKXUQOL,B004FYEZMQ,3
A2E8TG1L6HXGLC,B004FYEZMQ,3
A1Y4O8B4X9K8G1,B004FYEZMQ,5
A1B5FQEUF6219X,B004FYEZMQ,5
A3SCUM7S6L06GE,B004FYEZMQ,2
A3F18SDKBDF2WR,B004FYEZMQ,4
A9QZGSWH9MW0W,B004FYEZMQ,4
A3PGRJCO6GEKDY,B004FYEZMQ,5
A3JXBZ8F65100O,B004FYEZMQ,5
A1LIK3ZEJ244X8,B004FYEZMQ,4
ADPO47BIPB02U,B004FYEZMQ,4
A41TJH99UZPHO,B004FYEZMQ,5
AA9TDMJMO0C4W,B004FYEZMQ,1
A1MF2I9ZY394EH,B004FYEZMQ,1
AWKQ8LFSXZ737,B004FYEZMQ,4
AZFBJPNG5USEL,B004FYEZMQ,1
A1RNHA547OBQEZ,B004FYEZMQ,3
A360Z7AKOTB90R,B004FYEZMQ,4
A13O1YCZCYT76I,B004FYEZMQ,5
AM7VES8G687F8,B004FYEZMQ,5
A1ZE1LPZHGG1QP,B004FYEZMQ,4
A1OFBOGSYTGOTI,B004FYEZMQ,1
A12EQIULBHM4HJ,B004FYEZMQ,1
A2615K4AJSX078,B004FYEZMQ,3
A2B5G0HOXSVV5N,B004FYEZMQ,1
A2LJ1ZR2MOFS5N,B004FYEZMQ,1
AVLS94BJPQDZ7,B004FYEZMQ,2
A2NK8LE3T7H1D7,B004FYEZMQ,4
AV56CQTOGFTCJ,B004FYEZMQ,4
A3FNF36SELJ49S,B004FYEZMQ,3
A33OBBXZKXOI10,B004FYEZMQ,1
AAPZ1OVFQQIDO,B004FYEZMQ,5
A2BFIYZYNK54QX,B004FYEZMQ,5
A2TPH171QFO6ZH,B004FYEZMQ,3
A1L1E1097O144X,B004FYEZMQ,4
A2L6U5WGJFRT6R,B004FYEZMQ,4
A12G8WFVFU2RGO,B004FYEZMQ,2
A2MHCZISNWHQFR,B004FYEZMQ,4
A2HHFI2F16CAE7,B004FYEZMQ,5
AG3PW23KQ26ED,B004FYEZMQ,1
A3U38FRIA3Q73M,B004FYEZMQ,5
A3MHXHB5547FI7,B004FYEZMQ,5
A1GJKUKOE0G630,B004FYEZMQ,4
AL69NTRAF5X5P,B004FYEZMQ,5
A2HIF212T6HEWU,B004FYEZMQ,1
A3GZZ7O20BZQ94,B004FYEZMQ,4
A8UXDT0ERREM4,B004FYEZMQ,1
A5PQRM0MPGY96,B004FYEZMQ,4
A2TWRKMWPPNKVB,B004FYEZMQ,1
ACRZFP2HE4IJ3,B004FYEZMQ,4
A219DGT9CE2NL8,B004FYEZMQ,5
ABSYIF0ONC2AF,B004FYEZMQ,2
A2D49E9G59GANE,B004FYEZMQ,5
AQOFQWJYJRA5W,B004FYEZMQ,3
A2TZF646VY84RC,B004FYEZMQ,5
A3V6Z4RCDGRC44,B004FYEZMQ,2
A12NL8N194S6YO,B004FYEZMQ,3
A3LPK7GWVFT3PA,B004FYEZMQ,5
A24VVEP0P6ZF5I,B004FYEZMQ,5
A3F3EH7LFAXMNP,B004FYEZMQ,2
A27T4GQH6KU1UW,B004FYEZMQ,5
A1I350XIZ3Y7RT,B004FYEZMQ,1
A11SJ0KEGU8C0K,B004FYEZMQ,5
A3PLQGUMHYPKKF,B004FYEZMQ,1
ANVUG2KNXC144,B004FYEZMQ,5
A3QE39RF7W5QZB,B004FYEZMQ,1
A1V4JMX16M3JNE,B004FYEZMQ,5
A16PFD8QVFOQMG,B004FYEZMQ,1
A2TLDKIAETB0R4,B004FYEZMQ,5
AC6LV5D2RKTIR,B004FYEZMQ,1
A35VJC424AGADX,B004FYEZMQ,1
A1WXNBP36RE8YB,B004FYEZMQ,5
A1RL028B7L3BC1,B004FYEZMQ,1
AADUZL9EYDTVB,B004FYEZMQ,5
A5976DS029XE0,B004FYEZMQ,4
AJV77ZZSCXX7I,B004FYEZMQ,3
AVW4XY3KHZGCU,B004FYEZMQ,3
A1DNY0KUX9J8JC,B004FYEZMQ,4
AWLIA2WF36I5T,B004FYEZMQ,4
A112CW389PJDA3,B004FYEZMQ,1
